P46934	NedD4	K10591	1319
Q96PU5	NedD4l	K13305	975
B7Z2P9	NedD4l	K13305	975
B7Z6K0	NedD4l	K13305	975
Q3LSM7	NedD4l	K13305	975
Q7Z6Z7	HuwE1	K10592	4376
O95071	Ubr5	K10593	2799
Q15751	HerC1	K10594	4862
O95714	HerC2	K10595	4834
Q15034	HerC3	K10614	1050
Q5GLZ8	HerC4	K10615	1057
Q14139	Ube4a	K10596	1066
O95155	Ube4b	K10597	1353
A8K8S9	Ube4b	K10597	1353
Q9UNE7	StuB1	K09561	303
Q13356	PpiL2	K10598	520
Q9UMS4	PrpF19	K10599	504
Q86X87	UboX5	K10600	541
O94941	UboX5	K10600	541
Q00987	Mdm2	K06643	491
Q9ULV8	CblC	K04707	474
P22681	Cbl	K04707	906
A8K9S7	CblB	K04707	982
Q13191	CblB	K04707	982
B3KSS7	CblB	K04707	982
Q5VVX3	ParK2	K04556	465
O60260	ParK2	K04556	465
Q5VVX4	ParK2	K04556	465
Q8IUQ4	SiaH1	K04506	282
P29590	Pml	K10054	882
E9PBR7	Pml	K10054	882
Q9Y4K3	TraF6	K03175	522
Q13233	Map3k1	K04416	1512
Q8NHY2	RfwD2	K10143	731
Q504W6	RfwD2	K10143	731
Q05CT6	RfwD2	K10143	731
Q96PM5	RchY1	K10144	261
C7E542	RchY1	K10144	261
Q13490	BirC2	K04725	618
Q13489	BirC3	K04725	604
P98170	XiaP	K04725	497
B2R9R2	XiaP	K04725	497
Q9Y6X2	PiaS3	K04706	628
B3KNI3	PiaS3	K04706	628
Q8N2W9	PiaS4	K04706	510
O75925	PiaS1	K04706	653
O75928	PiaS2	K04706	621
Q86TM6	SyvN1	K10601	629
Q6VVB1	NhlRc1	K10602	395
O43918	AirE	K10603	545
B2RP50	AirE	K10603	545
O60291	MgrN1	K10604	552
Q6IN79	BrcA1	K10605	1885
E9PFZ0	BrcA1	K10605	1885
Q1RMC1	BrcA1	K10605	1885
P38398	BrcA1	K10605	1885
Q3LRJ6	BrcA1	K10605	1885
Q9NW38	FanCl	K10606	375
O15344	Mid1	K08285	667
Q13049	TriM32	K10607	653
A8K0V9	TriM37	K10608	964
O94972	TriM37	K10608	964
A8K8U4	TriM37	K10608	964
P62877	Rbx1	K03868	108
Q13616	Cul1	K03347	776
B3KTW0	Cul1	K03347	776
P63208	Skp1	K03094	163
Q9UKB1	FbxW11	K03362	542
Q9Y297	BtrC	K03362	605
Q5W141	BtrC	K03362	605
Q13309	Skp2	K03875	424
B4DJT4	Skp2	K03875	424
Q969H0	FbxW7	K10260	707
Q9UK22	FbxO2	K10099	296
B3KNA0	FbxO4	K10291	387
Q9UKT5	FbxO4	K10291	387
Q13617	Cul2	K03870	764
E5RGD9	TceB1	K03872	112
Q15369	TceB1	K03872	112
Q15370	TceB2	K03873	161
B7WPD3	TceB2	K03873	161
P40337	Vhl	K03871	213
Q13618	Cul3	K03869	768
Q14145	KeaP1	K10456	624
Q58EZ4	KlhL9	K10447	617
Q9P2J3	KlhL9	K10447	617
Q9P2N7	KlhL13	K10447	655
B7ZB44	KlhL13	K10447	655
Q96HC9	KlhL13	K10447	655
A8K9Z8	RhoBtb2	K07868	749
Q9BYZ6	RhoBtb2	K07868	749
E9PBU2	RhoBtb2	K07868	749
E9PEI7	RhoBtb2	K07868	749
O94844	RhoBtb1	K07868	696
Q13620	Cul4b	K10609	913
Q13619	Cul4a	K10609	759
Q16531	Ddb1	K10610	1140
Q92466	Ddb2	K10140	427
Q13216	ErcC8	K10570	396
Q7L5Y6	Det1	K10571	550
B3KNN6	Det1	K10571	550
Q9UBF6	Rnf7	K10611	113
C9JYL3	Rnf7	K10611	113
Q93034	Cul5	K10612	780
O15524	SocS1	K04694	211
Q4JHT5	SocS1	K04694	211
O14543	SocS3	K04696	225
Q6FI39	SocS3	K04696	225
B4DYZ0	Cul7	K10613	1782
Q14999	Cul7	K10613	1782
F5H0L1	Cul7	K10613	1782
Q8N3Y1	FbxW8	K10264	598
Q9NYG5	AnaPc11	K03358	84
Q9UJX6	AnaPc2	K03349	822
Q12834	Cdc20	K03363	499
Q9UM11	Fzr1	K03364	496
Q9H1A4	AnaPc1	K03348	1944
P30260	Cdc27	K03350	830
Q9UJX5	AnaPc4	K03351	809
Q9UJX4	AnaPc5	K03352	755
E9PFB2	AnaPc5	K03352	755
Q13042	Cdc16	K03353	620
Q9UJX3	AnaPc7	K03354	599
Q4KMX6	AnaPc7	K03354	599
Q69YV3	AnaPc7	K03354	599
Q9UJX2	Cdc23	K03355	597
Q9UM13	AnaPc10	K03357	185
Q8NHZ8	Cdc26	K03359	85
Q9BS18	AnaPc13	K12456	91
A8K3Z6	AnaPc13	K12456	91
Q53FP3	Nfs1	K04487	457
Q9Y697	Nfs1	K04487	457
F5GYK5	Nfs1	K04487	457
B4DXK9	Nfs1	K04487	457
Q6FHN9	MpsT	K01011	298
P25325	MpsT	K01011	298
Q16762	Tst	K01011	297
Q9BTM9	Urm1	K12161	101
O95396	MocS3	K11996	460
Q7Z7A3	Ctu1	K14168	348
Q2VPK5	Ctu2	K14169	515
O75648	TrmU	K00566	421
O96033	MocS2	K03635	188
O96007	MocS2	K03635	188
Q9NZB8	MocS1	K03639	636
O43242	PsmD3	K03033	534
Q8N9M2	PsmD3	K03033	534
O00232	PsmD12	K03035	456
A6NP15	PsmD12	K03035	456
O00231	PsmD11	K03036	422
Q15008	PsmD6	K03037	442
P51665	PsmD7	K03038	324
Q9UNM6	PsmD13	K03039	376
O00487	PsmD14	K03030	310
Q96DE8	PsmD14	K03030	310
P48556	PsmD8	K03031	350
P60896	ShfM1	K10881	89
Q6IBB7	ShfM1	K10881	89
P55036	PsmD4	K03029	380
Q13200	PsmD2	K03028	908
Q99460	PsmD1	K03032	953
P35998	PsmC2	K03061	433
B7Z571	PsmC2	K03061	433
P62191	PsmC1	K03062	440
Q53XL8	PsmC1	K03062	440
P62195	PsmC5	K03066	406
A8K3Z3	PsmC5	K03066	406
P62333	PsmC6	K03064	389
P17980	PsmC3	K03065	439
P43686	PsmC4	K03063	418
A8K2M0	PsmC4	K03063	418
A6NJG9	PsmE1	K06696	250
Q6IBM2	PsmE1	K06696	250
Q06323	PsmE1	K06696	250
Q86SZ9	PsmE1	K06696	250
Q9UL46	PsmE2	K06697	254
Q86SZ7	PsmE2	K06697	254
P61289	PsmE3	K06698	254
Q14997	PsmE4	K06699	1843
P60900	PsmA6	K02730	252
P25787	PsmA2	K02726	234
P25789	PsmA4	K02728	261
Q7Z474	PsmA4	K02728	261
Q567Q5	PsmA4	K02728	261
Q8TAA3	PsmA8	K02731	256
O14818	PsmA7	K02731	248
P28066	PsmA5	K02729	241
B4E2V4	PsmA5	K02729	241
B4E0X6	PsmA1	K02725	263
P25786	PsmA1	K02725	263
P25788	PsmA3	K02727	255
P28072	PsmB6	K02738	239
Q6IAT9	PsmB6	K02738	239
Q99436	PsmB7	K02739	277
E9KL30	PsmB7	K02739	277
P49720	PsmB3	K02735	205
P49721	PsmB2	K02734	201
B7Z478	PsmB2	K02734	201
P28074	PsmB5	K02737	263
E9PAV2	PsmB5	K02737	263
P20618	PsmB1	K02732	241
P28070	PsmB4	K02736	264
P28065	PsmB9	K02741	219
Q5JNW4	PsmB9	K02741	219
P40306	PsmB10	K02733	273
P28062	PsmB8	K02740	276
A5LHX3	PsmB11	K11598	300
B3KVC3	PsmB11	K11598	300
P01579	IfnG	K04687	166
Q92530	PsmF1	K06700	271
Q9Y244	PomP	K11599	141
D6MXU3	PomP	K11599	141
Q96C86	DcpS	K12584	337
Q9Y3B2	ExoSc1	K07573	195
Q13868	ExoSc2	K03679	293
Q9NQT5	ExoSc3	K03681	275
A8K0K6	ExoSc3	K03681	275
Q9Y2L1	Dis3	K12585	958
Q96B26	ExoSc8	K12586	276
Q5RKV6	ExoSc6	K12587	272
B2RDZ9	ExoSc7	K12589	291
Q15024	ExoSc7	K12589	291
Q9NPD3	ExoSc4	K11600	262
Q9NQT4	ExoSc5	K12590	235
Q06265	ExoSc9	K03678	439
Q01780	ExoSc10	K12591	885
Q96G78	ExoSc10	K12591	885
Q13901	C1d	K12592	141
Q99547	MphOsph6	K12593	160
Q5XG87	PapD7	K03514	542
B7ZLL4	PapD7	K03514	542
B4E0T3	PapD7	K03514	542
Q8N3Z6	ZccHc7	K12597	543
Q05DN1	ZccHc7	K12597	543
Q3MHC9	SkiV2l2	K12598	1042
P42285	SkiV2l2	K12598	1042
Q15477	SkiV2l	K12599	1246
Q9NPK3	SkiV2l	K12599	1246
Q6PGP7	Ttc37	K12600	1564
Q9GZS3	Wdr61	K12602	305
Q96LI5	CnoT6l	K12603	555
Q9ULM6	CnoT6	K12603	557
A5YKK6	CnoT1	K12604	2376
Q9NZN8	CnoT2	K12605	540
B2RDX7	CnoT2	K12605	540
B3KTL6	CnoT2	K12605	540
O75175	CnoT3	K12580	753
E7ET38	CnoT4	K10643	767
O95628	CnoT4	K10643	767
F8VQP3	CnoT4	K10643	767
Q9UIV1	CnoT7	K12581	285
B3KN35	CnoT7	K12581	285
Q9UFF9	CnoT8	K12581	292
D5MQE1	RqcD1	K12606	331
Q92600	RqcD1	K12606	331
Q9H9A5	CnoT10	K12607	804
B3KN69	ParN	K01148	639
O95453	ParN	K01148	639
B4DWR4	ParN	K01148	639
B4DDG8	ParN	K01148	639
Q9NPI6	Dcp1a	K12610	582
Q8IZD4	Dcp1b	K12611	617
Q8IU60	Dcp2	K12613	420
P26196	Ddx6	K12614	483
Q96F86	Edc3	K12615	508
Q6P2E9	Edc4	K12616	1401
Q86TB9	PatL1	K12617	770
Q8IZH2	Xrn1	K12618	1706
Q9H0D6	Xrn2	K12619	950
O15116	Lsm1	K12620	133
Q6FGG1	Lsm2	K12621	95
Q9Y333	Lsm2	K12621	95
P62310	Lsm3	K12622	102
Q9Y4Z0	Lsm4	K12623	139
Q9Y4Y9	Lsm5	K12624	91
P62312	Lsm6	K12625	80
Q4W5J5	Lsm6	K12625	80
Q9UK45	Lsm7	K12626	103
O95777	Naa38	K12627	96
A4D0W0	Naa38	K12627	96
P06733	Eno1	K01689	434
E2DRY6	Eno1	K01689	434
Q6FHV6	Eno2	K01689	434
P09104	Eno2	K01689	434
P13929	Eno3	K01689	434
D3DTL2	Eno3	K01689	434
Q8TCS8	PnpT1	K00962	783
P38646	HspA9	K04043	681
P10809	HspD1	K04077	573
A4D1U3	SsbP1	K03111	159
Q04837	SsbP1	K03111	159
O60930	RnaSeh1	K03469	286
E5KN15	RnaSeh1	K03469	286
B3KUD4	RnaSeh1	K03469	286
P09884	PolA1	K02320	1468
Q14181	PolA2	K02321	598
P49642	PriM1	K02684	427
P49643	PriM2	K02685	509
P28340	PolD1	K02327	1133
A4D2J4	PolD2	K02328	469
P49005	PolD2	K02328	469
B2R5S4	PolD2	K02328	469
Q15054	PolD3	K03504	466
Q6NSD7	PolD4	K03505	368
Q9HCU8	PolD4	K03505	368
Q9BVB1	PolD4	K03505	368
Q07864	PolE	K02324	2297
P56282	PolE2	K02325	527
B4DDE6	PolE2	K02325	527
A4FU92	PolE2	K02325	527
Q9NRF9	PolE3	K02326	147
Q9NR33	PolE4	K03506	117
P49736	Mcm2	K02540	954
P25205	Mcm3	K02541	853
P33991	Mcm4	K02212	863
B3KMX0	Mcm4	K02212	863
B4DLA6	Mcm4	K02212	863
P33992	Mcm5	K02209	734
B1AHB0	Mcm5	K02209	734
Q14566	Mcm6	K02542	821
A4D2A2	Mcm7	K02210	719
P33993	Mcm7	K02210	719
P27694	Rpa1	K07466	616
P15927	Rpa2	K10739	270
Q13156	Rpa4	K10741	261
P35244	Rpa3	K10740	121
A4D105	Rpa3	K10740	121
P12004	PcnA	K04802	261
P35251	Rfc1	K10754	1148
Q75MT5	Rfc2	K10755	354
P35250	Rfc2	K10755	354
P35249	Rfc4	K10755	363
P40938	Rfc3	K10756	356
C9JU95	Rfc3	K10756	356
A8MZ62	Rfc5	K10756	340
P40937	Rfc5	K10756	340
Q59GW7	Rfc5	K10756	340
F8W9B4	Rfc5	K10756	340
P51530	Dna2	K10742	1060
O75792	RnaSeh2a	K10743	299
Q8N451	RnaSeh2b	K10744	331
Q5TBB1	RnaSeh2b	K10744	331
Q8TDP1	RnaSeh2c	K10745	247
Q6FHX6	Fen1	K04799	380
P39748	Fen1	K04799	380
P18858	Lig1	K10747	1093
E5KPM7	Ogg1	K03660	424
E5KPN1	Ogg1	K03660	424
E5KPM8	Ogg1	K03660	424
O15527	Ogg1	K03660	424
E5KPM5	Ogg1	K03660	424
E5KPN0	Ogg1	K03660	424
E5KPM6	Ogg1	K03660	424
E5KPM9	Ogg1	K03660	424
P78549	NthL1	K10773	312
E5KTI5	NthL1	K10773	312
Q96FI4	NeiL1	K10567	390
Q969S2	NeiL2	K10568	332
B4DFR7	NeiL2	K10568	332
Q8TAT5	NeiL3	K10569	605
P13051	Ung	K03648	313
E5KTA5	Ung	K03648	313
E5KTA6	Ung	K03648	313
Q13569	Tdg	K03649	410
B4E127	Tdg	K03649	410
Q53HV7	SmuG1	K10800	270
E5KP27	MutYh	K03575	549
Q9UIF7	MutYh	K03575	549
E5KP28	MutYh	K03575	549
E5KP25	MutYh	K03575	549
E5KP26	MutYh	K03575	549
P29372	Mpg	K03652	298
Q5J9I4	Mpg	K03652	298
Q1W6H1	Mpg	K03652	298
O95243	Mbd4	K10801	580
P27695	ApeX1	K10771	318
Q5TZP7	ApeX1	K10771	318
Q9UBZ4	ApeX2	K10772	518
E5KN95	ApeX2	K10772	518
P06746	PolB	K02330	335
A8K860	PolL	K03512	575
Q9UGP5	PolL	K03512	575
P09429	HmgB1	K10802	216
Q59HH7	XrcC1	K10803	633
P18887	XrcC1	K10803	633
B2RCY5	XrcC1	K10803	633
P49916	Lig3	K10776	1119
E5KLB5	Lig3	K10776	1119
E5KLB6	Lig3	K10776	1119
Q9UGN5	ParP2	K10798	583
Q9Y6F1	ParP3	K10798	539
P09874	ParP1	K10798	1014
Q9UKK3	ParP4	K10798	1724
P12004	PcnA	K04802	261
P28340	PolD1	K02327	1133
A4D2J4	PolD2	K02328	469
P49005	PolD2	K02328	469
B2R5S4	PolD2	K02328	469
Q15054	PolD3	K03504	466
Q6NSD7	PolD4	K03505	368
Q9HCU8	PolD4	K03505	368
Q9BVB1	PolD4	K03505	368
Q07864	PolE	K02324	2297
P56282	PolE2	K02325	527
B4DDE6	PolE2	K02325	527
A4FU92	PolE2	K02325	527
Q9NRF9	PolE3	K02326	147
Q9NR33	PolE4	K03506	117
Q6FHX6	Fen1	K04799	380
P39748	Fen1	K04799	380
P18858	Lig1	K10747	1093
P62877	Rbx1	K03868	108
Q13620	Cul4b	K10609	913
Q13619	Cul4a	K10609	759
Q16531	Ddb1	K10610	1140
Q92466	Ddb2	K10140	427
E9PH69	Xpc	K10838	940
Q01831	Xpc	K10838	940
B4DIP3	Xpc	K10838	940
P54725	Rad23a	K10839	363
B7Z4W4	Rad23b	K10839	409
P54727	Rad23b	K10839	409
P41208	CetN2	K10840	172
Q13216	ErcC8	K10570	396
Q03468	ErcC6	K10841	1493
P50613	Cdk7	K02202	346
P51948	MnaT1	K10842	309
P51946	CcnH	K06634	323
P19447	ErcC3	K10843	782
P18074	ErcC2	K10844	760
Q7KZU6	ErcC2	K10844	760
Q6ZYL4	Gtf2h5	K10845	71
P32780	Gtf2h1	K03141	548
Q13888	Gtf2h2	K03142	395
Q13889	Gtf2h3	K03143	308
Q92759	Gtf2h4	K03144	462
Q76KU4	Gtf2h4	K03144	462
P28715	ErcC5	K10846	1186
P23025	Xpa	K10847	273
P27694	Rpa1	K07466	616
P15927	Rpa2	K10739	270
P35244	Rpa3	K10740	121
A4D105	Rpa3	K10740	121
Q13156	Rpa4	K10741	261
Q92889	ErcC4	K10848	916
Q7Z7F5	ErcC1	K10849	323
P07992	ErcC1	K10849	323
Q96S40	ErcC1	K10849	323
B2RC01	ErcC1	K10849	323
P28340	PolD1	K02327	1133
A4D2J4	PolD2	K02328	469
P49005	PolD2	K02328	469
B2R5S4	PolD2	K02328	469
Q15054	PolD3	K03504	466
Q6NSD7	PolD4	K03505	368
Q9HCU8	PolD4	K03505	368
Q9BVB1	PolD4	K03505	368
Q07864	PolE	K02324	2297
P56282	PolE2	K02325	527
B4DDE6	PolE2	K02325	527
A4FU92	PolE2	K02325	527
Q9NRF9	PolE3	K02326	147
Q9NR33	PolE4	K03506	117
P12004	PcnA	K04802	261
P35251	Rfc1	K10754	1148
Q75MT5	Rfc2	K10755	354
P35250	Rfc2	K10755	354
P35249	Rfc4	K10755	363
P40938	Rfc3	K10756	356
C9JU95	Rfc3	K10756	356
A8MZ62	Rfc5	K10756	340
P40937	Rfc5	K10756	340
Q59GW7	Rfc5	K10756	340
F8W9B4	Rfc5	K10756	340
P18858	Lig1	K10747	1093
A4D1U3	SsbP1	K03111	159
Q04837	SsbP1	K03111	159
P54278	Pms2	K10858	862
Q5GJ64	Mlh1	K08734	756
B4DI13	Mlh1	K08734	756
P40692	Mlh1	K08734	756
B4DQ11	Mlh1	K08734	756
E9PCU2	Mlh1	K08734	756
Q3SWU9	Msh6	K08737	1360
P52701	Msh6	K08737	1360
P43246	Msh2	K08735	934
P20585	Msh3	K08736	1137
Q2M1Z1	Mlh3	K08739	1453
Q9UHC1	Mlh3	K08739	1453
P35251	Rfc1	K10754	1148
Q75MT5	Rfc2	K10755	354
P35250	Rfc2	K10755	354
P35249	Rfc4	K10755	363
P40938	Rfc3	K10756	356
C9JU95	Rfc3	K10756	356
A8MZ62	Rfc5	K10756	340
P40937	Rfc5	K10756	340
Q59GW7	Rfc5	K10756	340
F8W9B4	Rfc5	K10756	340
P12004	PcnA	K04802	261
Q9UQ84	Exo1	K10746	846
P27694	Rpa1	K07466	616
P15927	Rpa2	K10739	270
P35244	Rpa3	K10740	121
A4D105	Rpa3	K10740	121
Q13156	Rpa4	K10741	261
P28340	PolD1	K02327	1133
A4D2J4	PolD2	K02328	469
P49005	PolD2	K02328	469
B2R5S4	PolD2	K02328	469
Q15054	PolD3	K03504	466
Q6NSD7	PolD4	K03505	368
Q9HCU8	PolD4	K03505	368
Q9BVB1	PolD4	K03505	368
P18858	Lig1	K10747	1093
A4D1U3	SsbP1	K03111	159
Q04837	SsbP1	K03111	159
Q92878	Rad50	K10866	1312
A5D6Y3	Rad50	K10866	1312
P49959	Mre11a	K10865	711
Q05D78	Mre11a	K10865	711
O60934	Nbn	K10867	754
P27694	Rpa1	K07466	616
P15927	Rpa2	K10739	270
P35244	Rpa3	K10740	121
A4D105	Rpa3	K10740	121
Q13156	Rpa4	K10741	261
Q06609	Rad51	K04482	340
Q6ZNA8	Rad51	K04482	340
P43351	Rad52	K10873	418
Q5DR82	Rad52	K10873	418
Q3MI84	Rad52	K10873	418
P51587	BrcA2	K08775	3418
P60896	ShfM1	K10881	89
Q6IBB7	ShfM1	K10881	89
O15315	Rad51l1	K10869	384
O43503	Rad51c	K10870	376
O43502	Rad51c	K10870	376
O75771	Rad51l3	K10871	328
B4DJU7	Rad51l3	K10871	328
O43543	XrcC2	K10879	280
O43542	XrcC3	K10880	346
Q53XC8	XrcC3	K10880	346
Q92698	Rad54l	K10875	2492
A8K996	Rad54l	K10875	2492
Q9Y620	Rad54b	K10877	910
O95073	Rad54b	K10877	910
F6WBS8	Rad54b	K10877	910
P28340	PolD1	K02327	1133
A4D2J4	PolD2	K02328	469
P49005	PolD2	K02328	469
B2R5S4	PolD2	K02328	469
Q15054	PolD3	K03504	466
Q6NSD7	PolD4	K03505	368
Q9HCU8	PolD4	K03505	368
Q9BVB1	PolD4	K03505	368
P54132	Blm	K10901	1417
Q13472	Top3a	K03165	1001
O95985	Top3b	K03165	862
Q96NY9	Mus81	K08991	551
Q53ES5	Mus81	K08991	551
Q96AY2	Eme1	K10882	570
P12956	XrcC6	K10884	609
B1AHC8	XrcC6	K10884	609
P13010	XrcC5	K10885	732
Q96SD1	DclRe1c	K10887	692
B3KMX5	DclRe1c	K10887	692
P78527	PrkDc	K06642	4128
A8K860	PolL	K03512	575
Q9UGP5	PolL	K03512	575
Q9NP87	PolM	K03513	508
P04053	DntT	K00977	509
P49917	Lig4	K10777	911
Q13426	XrcC4	K10886	336
Q7Z763	XrcC4	K10886	336
Q9H9Q4	NheJ1	K10980	299
Q92878	Rad50	K10866	1312
A5D6Y3	Rad50	K10866	1312
P49959	Mre11a	K10865	711
Q05D78	Mre11a	K10865	711
Q6FHX6	Fen1	K04799	380
P39748	Fen1	K04799	380
B2RUU2	AbcA1	K05641	2261
O95477	AbcA1	K05641	2261
B7XCW9	AbcA1	K05641	2261
Q9BZC7	AbcA2	K05642	2466
Q99758	AbcA3	K05643	1708
Q6P5P9	AbcA3	K05643	1708
Q4LE27	AbcA3	K05643	1708
P78363	AbcA4	K05644	2273
Q6AI28	AbcA4	K05644	2273
Q8IZY2	AbcA7	K05645	2146
B3KUJ3	AbcA7	K05645	2146
Q86UK0	AbcA12	K05646	2597
Q86UQ4	AbcA13	K05647	5058
Q8WWZ7	AbcA5	K05648	1643
Q8N139	AbcA6	K05649	1617
O94911	AbcA8	K05650	1621
Q8IUA7	AbcA9	K05651	1624
Q8WWZ4	AbcA10	K05652	1543
Q03518	Tap1	K05653	808
Q03519	Tap2	K05654	769
Q9UP03	Tap2	K05654	769
Q5HY71	Tap2	K05654	769
Q9NUT2	AbcB8	K05655	735
Q9NP78	AbcB9	K05656	769
B4E2J0	AbcB9	K05656	769
Q9NRK6	AbcB10	K05657	738
P08183	AbcB1	K05658	1280
A4D1D2	AbcB1	K05658	1280
P21439	AbcB4	K05659	1286
A4D1D5	AbcB4	K05659	1286
F8QQP8	AbcB5	K05660	1257
B5MD19	AbcB5	K05660	1257
Q2M3G0	AbcB5	K05660	1257
A7BKA4	AbcB5	K05660	1257
Q9NP58	AbcB6	K05661	842
O75027	AbcB7	K05662	752
O95342	AbcB11	K05664	1321
P33527	AbcC1	K05665	1531
Q92887	AbcC2	K05666	1545
O15438	AbcC3	K05667	1527
Q86VN9	AbcC3	K05667	1527
Q86W30	AbcC5	K05668	1437
O15440	AbcC5	K05668	1437
Q8TCY8	AbcC6	K05669	1503
O95255	AbcC6	K05669	1503
A2RRN8	AbcC6	K05669	1503
Q09428	AbcC8	K05032	1581
O60706	AbcC9	K05033	1549
Q96J66	AbcC11	K05671	1382
Q96J65	AbcC12	K05672	1359
Q8IVZ4	AbcC4	K05673	1325
O15439	AbcC4	K05673	1325
P13569	CftR	K05031	1480
Q5T3U5	AbcC10	K05674	1492
P33897	AbcD1	K05675	745
Q9UBJ2	AbcD2	K05676	740
P28288	AbcD3	K05677	683
O14678	AbcD4	K05678	606
P45844	AbcG1	K05679	824
Q9H172	AbcG4	K05680	646
Q9UNQ0	AbcG2	K05681	655
Q9H222	AbcG5	K05683	651
Q9H221	AbcG8	K05684	673
O00555	CacNa1a	K04344	2512
B5TYJ1	CacNa1a	K04344	2512
Q9NS88	CacNa1a	K04344	2512
Q00975	CacNa1b	K04849	2340
B1AQK4	CacNa1b	K04849	2340
Q13936	CacNa1c	K04850	2221
E9PDJ1	CacNa1c	K04850	2221
E9PDJ0	CacNa1c	K04850	2221
Q59GD8	CacNa1d	K04851	2161
Q01668	CacNa1d	K04851	2161
B0FYA3	CacNa1d	K04851	2161
Q15878	CacNa1e	K04852	2313
Q59FG1	CacNa1e	K04852	2313
O60840	CacNa1f	K04853	1977
Q19QZ8	CacNa1g	K04854	2377
O43497	CacNa1g	K04854	2377
Q19R17	CacNa1g	K04854	2377
Q2TAC4	CacNa1g	K04854	2377
Q19R02	CacNa1g	K04854	2377
Q19R11	CacNa1g	K04854	2377
Q19R08	CacNa1g	K04854	2377
Q19R12	CacNa1g	K04854	2377
Q19R03	CacNa1g	K04854	2377
Q19QZ9	CacNa1g	K04854	2377
Q19R13	CacNa1g	K04854	2377
B3KQH9	CacNa1h	K04855	2353
O95180	CacNa1h	K04855	2353
Q9P0X4	CacNa1i	K04856	2229
Q13698	CacNa1s	K04857	1873
P54289	CacNa2d1	K04858	1110
Q9NY47	CacNa2d2	K04859	1153
Q8IZS8	CacNa2d3	K04860	1091
Q7Z3S7	CacNa2d4	K04861	1137
B3KXG1	CacNb1	K04862	598
Q02641	CacNb1	K04862	598
Q08289	CacNb2	K04863	660
A6PVM7	CacNb2	K04863	660
Q6TME2	CacNb2	K04863	660
Q5VVH1	CacNb2	K04863	660
Q6TME3	CacNb2	K04863	660
Q59H42	CacNb2	K04863	660
Q5QJ99	CacNb2	K04863	660
F8VSG3	CacNb3	K04864	484
F5H2P6	CacNb3	K04864	484
P54284	CacNb3	K04864	484
B7ZAK8	CacNb3	K04864	484
F5GZW7	CacNb3	K04864	484
B7Z973	CacNb3	K04864	484
O00305	CacNb4	K04865	520
A7BJ74	CacNb4	K04865	520
B4DG40	CacNb4	K04865	520
Q06432	CacNg1	K04866	222
Q9Y698	CacNg2	K04867	323
O60359	CacNg3	K04868	315
Q9UBN1	CacNg4	K04869	327
Q9UF02	CacNg5	K04870	275
A6NP74	CacNg6	K04871	425
A6NFR2	CacNg6	K04871	425
Q9BXT2	CacNg6	K04871	425
P62955	CacNg7	K04872	275
Q8WXS5	CacNg8	K04873	425
P17612	PrkAca	K04345	672
P22694	PrkAcb	K04345	358
B2RB89	PrkAcb	K04345	358
B4DKB0	PrkAcb	K04345	358
B1APG4	PrkAcb	K04345	358
B7ZA00	PrkAcb	K04345	358
P22612	PrkAcg	K04345	351
P51817	PrkX	K04345	358
P17252	PrkCa	K02677	672
B5BU22	PrkCa	K02677	672
Q7Z727	PrkCa	K02677	672
P05771	PrkCb	K02677	671
P05129	PrkCg	K02677	710
Q03113	Gna12	K04346	381
Q6ZQV4	Gna12	K04346	381
B3KXS2	Gna12	K04346	381
Q69YP5	Gng12	K04347	72
Q9UBI6	Gng12	K04347	72
A8W6Z7	Ppp3ca	K04348	521
Q08209	Ppp3ca	K04348	521
Q8N1F0	Ppp3cb	K04348	525
P16298	Ppp3cb	K04348	525
P48454	Ppp3cc	K04348	521
B4DRT5	Ppp3cc	K04348	521
Q99653	Chp	K06268	195
P63098	Ppp3r1	K06268	189
Q96LZ3	Ppp3r2	K06268	170
O43745	Chp2	K06268	196
A8K2I8	Chp2	K06268	196
A8K270	RasGrf1	K04349	1275
Q13972	RasGrf1	K04349	1275
F8VPA5	RasGrf1	K04349	1275
Q8IUU5	RasGrf1	K04349	1275
O14827	RasGrf2	K12326	1237
B2RA89	RasGrp1	K04350	797
O95267	RasGrp1	K04350	797
Q7LDG7	RasGrp2	K12361	662
Q8IV61	RasGrp3	K12362	690
D6W583	RasGrp3	K12362	690
Q53SD7	RasGrp3	K12362	690
C0LTP3	RasGrp4	K12363	673
C0LTP5	RasGrp4	K12363	673
Q8TDF6	RasGrp4	K12363	673
C0LTP2	RasGrp4	K12363	673
C0LTP7	RasGrp4	K12363	673
C0LTP4	RasGrp4	K12363	673
Q9Y4G8	RapGef2	K08018	1499
P21359	Nf1	K08052	2839
Q14931	Nf1	K08052	2839
P20936	RasA1	K04352	1047
Q15283	RasA2	K08053	850
P62834	Rap1a	K04353	184
A8KAH9	Rap1a	K04353	184
P61224	Rap1b	K07836	184
P01138	Ngf	K02582	241
P23560	BdnF	K04355	247
P20783	Ntf3	K04356	270
B7Z1T5	Ntf3	K04356	270
P34130	Ntf4	K12457	210
E7EVD2	Egf	K04357	1207
P01133	Egf	K04357	1207
P05230	Fgf1	K04358	155
Q16089	Fgf1	K04358	155
P09038	Fgf2	K04358	288
P11487	Fgf3	K04358	239
P08620	Fgf4	K04358	206
P12034	Fgf5	K04358	268
Q8NBG6	Fgf5	K04358	268
Q8NF90	Fgf5	K04358	268
P10767	Fgf6	K04358	208
